step,time,q0,q1,q2,q3,q4,q5,current0,current1,current2,current3,current4,current5,ctrl_output0,ctrl_output1,ctrl_output2,ctrl_output3,ctrl_output4,ctrl_output5,tcp_force0,tcp_force1,tcp_force2,tcp_force3,tcp_force4,tcp_force5,ctrl_pre_alpha0,ctrl_pre_alpha1,ctrl_pre_alpha2,ctrl_pre_alpha3,ctrl_pre_alpha4,ctrl_pre_alpha5,ctrl0,ctrl1,ctrl2,ctrl3,ctrl4,ctrl5,obs_q0,obs_q1,obs_q2,obs_q3,obs_q4,obs_q5,action0,action1,action2,action3,action4,action5,action6,gripper_norm,gripper_ctrl,finger_pos_est,gripper_obs,gripper_fb_pos,gripper_fb_pct,tcp_x,tcp_y,tcp_z,box_x,box_y,box_z,target_x,target_y,target_z,box_to_target_dist,recv_time_s,mocap_time_s,obs_time_s,policy_time_s,ctrl_time_s,send_time_s,compute_time_s,sleep_time_s,loop_dt_true_s,loop_hz_true,overrun_count
80,1.7206206720147748,-0.007831398640767873,-1.769069334069723,1.6631668249713343,-1.5553341901725908,-1.5660598913775843,0.05215524137020111,0.131757915019989,-0.3995823562145233,-1.47260320186615,-0.7054169774055481,-0.16964974999427795,0.1931605190038681,-0.01676902361214161,-0.7533678412437439,-1.902691125869751,-1.066396713256836,-0.06168219819664955,0.16484613716602325,-0.5248976463959085,-0.6751459371973705,-0.03151128437085454,0.0017551607849015166,0.10447118557826465,0.06228206018220136,-0.008083922,-1.7387316,1.6577969,-1.5600376,-1.5721587,0.06067567,-0.008083922,-1.7387316,1.6577969,-1.5600376,-1.5721587,0.06067567,-0.007831398397684097,-1.7690693140029907,1.663166880607605,-1.555334210395813,-1.566059947013855,0.05215524137020111,-0.0063130883,0.75844115,-0.13425086,-0.117583714,-0.15246944,0.21301073,0.46994433,1.0,0.05000000074505806,0.025,0.05000000074505806,0.00264705,10.5882,0.27039759346385195,0.13000965853715957,0.18468347129619336,0.4202754254529207,0.08532461181306152,0.04325668291956926,0.3,-0.2,0.3,0.40223556269173105,7.097001071088016e-05,8.638401050120592e-05,0.00013759499415755272,0.00029885797994211316,0.00024524901527911425,0.00012568102101795375,0.0013902290083933622,0.018406149989459664,0.019796378997853026,50.5142885023798,1
81,1.740671714011114,-0.00781566301454717,-1.7663480244078578,1.6627352873431605,-1.5556977552226563,-1.566592041646139,0.05292511731386185,0.08673347532749176,-0.43693292140960693,-1.4598640203475952,-0.6906421184539795,-0.20222696661949158,0.2213960587978363,-0.020562874153256416,-0.7579158544540405,-1.9024015665054321,-1.064416527748108,-0.062227148562669754,0.1646970957517624,-0.36097028256490415,-0.849795651878598,0.07411880232792739,-0.0016243088111005076,0.10784152526952663,0.06409245912737771,-0.008169687,-1.7360396,1.6571491,-1.5605937,-1.5726188,0.061470307,-0.008169687,-1.7360396,1.6571491,-1.5605937,-1.5726188,0.061470307,-0.007815662771463394,-1.7663480043411255,1.6627353429794312,-1.5556977987289429,-1.5665920972824097,0.05292511731386185,-0.008850622,0.75770974,-0.13965611,-0.122399524,-0.15066798,0.21362972,0.46820566,1.0,0.05000000074505806,0.025,0.05000000074505806,0.00264705,10.5882,0.27065517476561707,0.12988568216895063,0.1841248961561861,0.4202350172253306,0.08532557103512924,0.04337849830626406,0.3,-0.2,0.3,0.40214641728806516,0.000241753994487226,8.923900895752013e-05,0.00012547601363621652,0.000280389009276405,0.0002468189923092723,0.00016844700439833105,0.0015273219905793667,0.018325609009480104,0.01985293100005947,50.37039618971146,1
82,1.7606225360068493,-0.007808510457174123,-1.7635814152159632,1.6623123327838343,-1.556111579095461,-1.5671795050250452,0.05372263118624687,0.06475658714771271,-0.4982064664363861,-1.4942610263824463,-0.6868230104446411,-0.18648019433021545,0.2011580765247345,-0.02323804423213005,-0.7615482211112976,-1.9018774032592773,-1.062256097793579,-0.06285645067691803,0.16455185413360596,-0.29404911860650823,-0.8397691439713106,-0.130614180799108,0.006400949447064609,0.10263105261095146,0.06288216117158782,-0.008160717,-1.7332921,1.6565754,-1.5611316,-1.5731281,0.062261175,-0.008160717,-1.7332921,1.6565754,-1.5611316,-1.5731281,0.062261175,-0.007808510679751635,-1.763581395149231,1.662312388420105,-1.5561115741729736,-1.567179560661316,0.05372263118624687,-0.008805147,0.7572317,-0.14342326,-0.1255008,-0.14871503,0.21346359,0.46671697,1.0,0.05000000074505806,0.025,0.05000000074505806,0.00264705,10.5882,0.27092376776345095,0.12974619331360276,0.1835556462016854,0.42022050457268617,0.08536927151621625,0.0433194491939218,0.3,-0.2,0.3,0.4022107668398668,5.850999150425196e-05,7.892100256867707e-05,0.00011334099690429866,0.0003963339840993285,0.0005982510047033429,0.0001318019931204617,0.0017759120091795921,0.01799028299865313,0.01976619500783272,50.59142640269063,1
83,1.780625625018729,-0.007808510457174123,-1.7608205280699671,1.6618321577655237,-1.5565297410688181,-1.5677583853351038,0.05446622520685196,0.039918627589941025,-0.4553382992744446,-1.4573781490325928,-0.6744424700737,-0.18348218500614166,0.20519667863845825,-0.02508009411394596,-0.7650332450866699,-1.9010299444198608,-1.059964656829834,-0.06351853162050247,0.16441138088703156,-0.4271237096684114,-0.7450421796138463,-0.13469244737397768,0.00035646040944613093,0.10263488945732298,0.0641052600256508,-0.008223336,-1.7305546,1.6559311,-1.5616968,-1.5736603,0.06300764,-0.008223336,-1.7305546,1.6559311,-1.5616968,-1.5736603,0.06300764,-0.007808510679751635,-1.7608205080032349,1.6618322134017944,-1.5565297603607178,-1.5677584409713745,0.05446622520685196,-0.010370638,0.75664675,-0.14752793,-0.12917484,-0.1475443,0.2135353,0.4651773,1.0,0.05000000074505806,0.025,0.05000000074505806,0.00264705,10.5882,0.27120485380597104,0.12960671351672648,0.18300548524011495,0.42022482518814064,0.08533594090575494,0.04332112859962759,0.3,-0.2,0.3,0.4021873391114063,8.654998964630067e-05,7.824800559319556e-05,0.00011238700244575739,0.0003220470098312944,0.00017443200340494514,0.00013537300401367247,0.0012818879913538694,0.01856716800830327,0.01984905599965714,50.38022967023084,1
84,1.8006293680227827,-0.007839504872457326,-1.7580591640868128,1.6613372007953089,-1.5569600381753226,-1.5683582464801233,0.05526014417409897,0.013479245826601982,-0.46798762679100037,-1.439311146736145,-0.6740285754203796,-0.1796645224094391,0.18029406666755676,-0.026304898783564568,-0.7684168815612793,-1.9000320434570312,-1.0576180219650269,-0.0642358660697937,0.1642771065235138,-0.42611460628488357,-0.6961028141878668,0.028753396788128396,0.0011422639743913637,0.10273430965616463,0.06514617936023849,-0.008273204,-1.7278131,1.6552877,-1.5622531,-1.5741981,0.06379484,-0.008273204,-1.7278131,1.6552877,-1.5622531,-1.5741981,0.06379484,-0.00783950462937355,-1.7580591440200806,1.6613372564315796,-1.5569599866867065,-1.568358302116394,0.05526014417409897,-0.010842491,0.75615144,-0.15123841,-0.13232693,-0.14599577,0.2133673,0.46367073,1.0,0.05000000074505806,0.025,0.05000000074505806,0.00264705,10.5882,0.27149468435876595,0.12945380602892503,0.18246005964809767,0.42025950927299466,0.08532189911427857,0.04328050048927659,0.3,-0.2,0.3,0.4022136771268568,6.2850012909621e-05,8.239599992521107e-05,0.00012479699216783047,0.000367189000826329,0.00023595101083628833,0.00012425999739207327,0.0014751609996892512,0.018370910023804754,0.019846071023494005,50.38780717937513,1
85,1.8206219020066783,-0.0078356901751917,-1.7553159199156703,1.6609004179583948,-1.5573629907197137,-1.568890396748678,0.056030284613370895,-0.03420800343155861,-0.4044971466064453,-1.475631594657898,-0.6691881418228149,-0.18587438762187958,0.20094084739685059,-0.0270851943641901,-0.7717375755310059,-1.898974895477295,-1.0552140474319458,-0.06497021019458771,0.16414126753807068,-0.34110487885988067,-0.8001058443740731,-0.026641243817479045,0.0027565688235229157,0.10035532265728868,0.06479831657384065,-0.008328123,-1.7250955,1.654671,-1.5628134,-1.5746641,0.06457205,-0.008328123,-1.7250955,1.654671,-1.5628134,-1.5746641,0.06457205,-0.007835689932107925,-1.755315899848938,1.6609004735946655,-1.5573630332946777,-1.5688904523849487,0.056030284613370895,-0.012310818,0.7555109,-0.15573743,-0.13625938,-0.14434089,0.21354418,0.46204978,1.0,0.05000000074505806,0.025,0.05000000074505806,0.00264705,10.5882,0.27175999718920263,0.12932655586544758,0.18189730085320452,0.4202438176326707,0.08533090149797118,0.04330385757819147,0.3,-0.2,0.3,0.4022004643417798,6.906199268996716e-05,7.73679930716753e-05,0.00011274099233560264,0.00036085498868487775,0.00021466301404871047,0.00011628001811914146,0.0013391399988904595,0.018473081989213824,0.019812221988104284,50.47389437693678,1
86,1.840624241012847,-0.007895294819967091,-1.7525574169554652,1.6603692213641565,-1.5578074476546426,-1.5694530645953577,0.05680485814809799,-0.05406483635306358,-0.4710685610771179,-1.4475500583648682,-0.6866806745529175,-0.17217382788658142,0.19015520811080933,-0.029034586623311043,-0.7758274674415588,-1.8999831676483154,-1.0548930168151855,-0.06543496251106262,0.16411708295345306,-0.41646108186883346,-0.8204830295732914,-0.1925303665830359,0.004982512392452851,0.09596046165328889,0.06483803014031336,-0.008419172,-1.7223564,1.6539884,-1.5633888,-1.5751575,0.0653445,-0.008419172,-1.7223564,1.6539884,-1.5633888,-1.5751575,0.0653445,-0.007895294576883316,-1.752557396888733,1.6603692770004272,-1.557807445526123,-1.5694531202316284,0.05680485814809799,-0.013096935,0.7550248,-0.15952387,-0.1395358,-0.14260882,0.21349093,0.46051827,1.0,0.05000000074505806,0.025,0.05000000074505806,0.00264705,10.5882,0.27206214272984414,0.12917459209695897,0.1813634335476544,0.4202438176326707,0.08533090149797118,0.04330385757819147,0.3,-0.2,0.3,0.4022004643417798,7.457399624399841e-05,8.365401299670339e-05,0.00015364299179054797,0.0003070319944527,0.00022791899391449988,0.00012513800174929202,0.0013927279796916991,0.018415477010421455,0.019808204990113154,50.48413021266333,1
87,1.8606086470244918,-0.007919136677877248,-1.7498113117613734,1.6598451773272913,-1.5582305828905483,-1.5699570814715784,0.057571448385715485,-0.09633399546146393,-0.47695019841194153,-1.4407140016555786,-0.6676585078239441,-0.18014554679393768,0.1903412789106369,-0.032303739339113235,-0.7797791361808777,-1.9004876613616943,-1.0539990663528442,-0.0659506767988205,0.16406533122062683,-0.2686445832770413,-0.7439153666765732,-0.13295459894912473,0.00665638134727173,0.09225000584445017,0.06523262010658519,-0.008493376,-1.7196348,1.6532905,-1.5639625,-1.5755904,0.066117644,-0.008493376,-1.7196348,1.6532905,-1.5639625,-1.5755904,0.066117644,-0.007919136434793472,-1.7498112916946411,1.659845232963562,-1.5582306385040283,-1.5699571371078491,0.057571448385715485,-0.01435598,0.75441384,-0.16386856,-0.14329648,-0.14082989,0.21365489,0.4589074,1.0,0.05000000074505806,0.025,0.05000000074505806,0.00264705,10.5882,0.27235194669651563,0.12904630365924555,0.18082737612740882,0.4202728549642156,0.08533993461182227,0.04333284576606594,0.3,-0.2,0.3,0.40219705486331037,0.00017580401618033648,9.303900878876448e-05,0.00012606900418177247,0.00036268000258132815,0.0005308570107445121,0.00012889300705865026,0.0018097389838658273,0.017982036020839587,0.019791775004705414,50.52603921387819,1
88,1.8806044369994197,-0.007923428212301076,-1.7470199070372523,1.6593344847308558,-1.5586811800352116,-1.5705087820636194,0.05832577496767044,-0.1203375905752182,-0.48609310388565063,-1.449365496635437,-0.6661853194236755,-0.16783159971237183,0.2112799733877182,-0.03587637096643448,-0.7833899259567261,-1.9002137184143066,-1.0523954629898071,-0.06658067554235458,0.16397973895072937,-0.2400935778408336,-0.6967810382117412,-0.150268519506371,0.0035231321375679423,0.0953952504065806,0.06613049909051084,-0.008524798,-1.7168632,1.6526487,-1.5645282,-1.5760992,0.06685897,-0.008524798,-1.7168632,1.6526487,-1.5645282,-1.5760992,0.06685897,-0.0079234279692173,-1.74701988697052,1.6593345403671265,-1.5586811304092407,-1.5705088376998901,0.05832577496767044,-0.015034238,0.7539189,-0.16714594,-0.14617854,-0.13975926,0.2133298,0.45746523,1.0,0.05000000074505806,0.025,0.05000000074505806,0.00264705,10.5882,0.2726428479190221,0.1289119943751642,0.18027653465415014,0.4202816738634583,0.08532898859536611,0.04325787990552391,0.3,-0.2,0.3,0.402239771759358,4.168800660409033e-05,7.203701534308493e-05,7.70699989516288e-05,0.00023726100334897637,0.00012640698696486652,0.00011179698049090803,0.0009089850063901395,0.018968940974446014,0.019877925980836153,50.30705924572195,1
89,1.9006057950027753,-0.007987801228658498,-1.7442738018431605,1.6587865988360804,-1.559175038976111,-1.5710752646075647,0.05908512324094772,-0.12361286580562592,-0.5156313180923462,-1.4452074766159058,-0.6783093810081482,-0.15732192993164062,0.18691480159759521,-0.03928562253713608,-0.7869029641151428,-1.8994778394699097,-1.0503346920013428,-0.06721213459968567,0.1638641655445099,-0.3515724303423471,-0.6293944981501993,-0.009500093365500433,0.008086364497597472,0.09002095222680946,0.0666566302609395,-0.008621624,-1.7141345,1.6519641,-1.565142,-1.5765966,0.06761311,-0.008621624,-1.7141345,1.6519641,-1.565142,-1.5765966,0.06761311,-0.007987800985574722,-1.7442737817764282,1.658786654472351,-1.5591750144958496,-1.5710753202438354,0.05908512324094772,-0.015845578,0.7534846,-0.1705652,-0.14917457,-0.1380335,0.2131997,0.4559848,1.0,0.05000000074505806,0.025,0.05000000074505806,0.00264705,10.5882,0.2729569498305634,0.12875765489243363,0.1797529913656673,0.42024573452124014,0.08533463874364941,0.043256016741929214,0.3,-0.2,0.3,0.4022342235959555,3.672300954349339e-05,8.565199095755816e-05,0.00010099500650539994,0.00016931799473240972,0.00012078799773007631,7.40890100132674e-05,0.0008191879896912724,0.01907398400362581,0.019893171993317083,50.26850420515844,1
90,1.9206037230032962,-0.008007828389303029,-1.7415791950621546,1.6582229773150843,-1.559653060776629,-1.5715826193438929,0.05987882614135742,-0.1371684968471527,-0.46278485655784607,-1.4443851709365845,-0.6740233898162842,-0.17018894851207733,0.2005515843629837,-0.04229484498500824,-0.7902700304985046,-1.8985642194747925,-1.0482831001281738,-0.06785412132740021,0.16375280916690826,-0.19443860118588827,-0.7333180802359501,-0.11824750522169267,0.0034561106946517164,0.08820854609858168,0.06672736978665376,-0.00868466,-1.7114605,1.651255,-1.5657471,-1.5770459,0.06840345,-0.00868466,-1.7114605,1.651255,-1.5657471,-1.5770459,0.06840345,-0.008007828146219254,-1.7415791749954224,1.658223032951355,-1.5596530437469482,-1.5715826749801636,0.05987882614135742,-0.016920809,0.75296736,-0.17419949,-0.1523511,-0.13658114,0.21311563,0.45448434,1.0,0.05000000074505806,0.025,0.05000000074505806,0.00264705,10.5882,0.2732627381511116,0.12862943719536515,0.179245625356011,0.4202816738634583,0.08532898859536611,0.04325787990552391,0.3,-0.2,0.3,0.402239771759358,4.566399729810655e-05,8.840998634696007e-05,7.983698742464185e-05,0.00028463799390010536,0.00011864499538205564,9.82999918051064e-05,0.0010884589864872396,0.0188144099956844,0.01990286898217164,50.24401260420135,1
91,1.9406522110220976,-0.008040253316060841,-1.7388211689391078,1.657647434865133,-1.5601671126535912,-1.5721223990069788,0.06066114827990532,-0.18031276762485504,-0.46780866384506226,-1.459976315498352,-0.6774485111236572,-0.17931261658668518,0.2171584814786911,-0.0464053601026535,-0.793742299079895,-1.8984220027923584,-1.0469329357147217,-0.06839390099048615,0.1636122465133667,-0.35831626640151426,-0.7368725991576176,-0.08004114701139275,0.0056752884991485555,0.08779510356940884,0.0679005845042878,-0.008766824,-1.7087219,1.6505315,-1.5663924,-1.5775076,0.06918678,-0.008766824,-1.7087219,1.6505315,-1.5663924,-1.5775076,0.06918678,-0.008040253072977066,-1.7388211488723755,1.6576474905014038,-1.5601670742034912,-1.5721224546432495,0.06066114827990532,-0.018164285,0.75248283,-0.17789936,-0.15563329,-0.13462834,0.21314074,0.45294738,1.0,0.05000000074505806,0.025,0.05000000074505806,0.00264705,10.5882,0.2735816602092368,0.12849003305607884,0.1787272446124171,0.42022849448333466,0.0853550943699095,0.0432963466071994,0.3,-0.2,0.3,0.40221784071379885,3.537398879416287e-05,3.781699342653155e-05,5.988101474940777e-05,0.00019674599752761424,8.614701800979674e-05,4.7142995754256845e-05,0.000660619989503175,0.019295435020467266,0.01995605500997044,50.11010440191612,1
92,1.9606193330255337,-0.008088413869039357,-1.7361823521056117,1.657076660786764,-1.5606727984598656,-1.5726259390460413,0.06143931299448013,-0.17368590831756592,-0.46580323576927185,-1.4866960048675537,-0.6673416495323181,-0.18189935386180878,0.21230848133563995,-0.05179300904273987,-0.797259509563446,-1.898047685623169,-1.0453767776489258,-0.06894350796937943,0.16347217559814453,-0.1958403959337443,-0.5829395890364005,-0.06469557615806047,0.00912970118628144,0.07570448143818473,0.06699589953399954,-0.00884353,-1.7061003,1.6498405,-1.5670027,-1.5779676,0.06995184,-0.00884353,-1.7061003,1.6498405,-1.5670027,-1.5779676,0.06995184,-0.008088413625955582,-1.7361823320388794,1.6570767164230347,-1.5606727600097656,-1.572625994682312,0.06143931299448013,-0.018877897,0.7520484,-0.18090641,-0.15824787,-0.13354085,0.21281311,0.45155272,1.0,0.05000000074505806,0.025,0.05000000074505806,0.00264705,10.5882,0.2738955995887808,0.128354949510223,0.17823783704257656,0.4202816738634583,0.08532898859536611,0.04325787990552391,0.3,-0.2,0.3,0.402239771759358,5.215100827626884e-05,6.900602602399886e-05,0.00010852099512703717,0.0003112130216322839,0.00044179699034430087,0.00016004202188923955,0.0014874530024826527,0.018298252020031214,0.019785705022513866,50.54153990783318,1
93,1.9806217850127723,-0.008167568837301076,-1.7333880863585414,1.6564562956439417,-1.5612034371918817,-1.5731256643878382,0.062224794179201126,-0.1947079300880432,-0.45163682103157043,-1.5012110471725464,-0.6466655731201172,-0.17573131620883942,0.22439004480838776,-0.05728423222899437,-0.8006975054740906,-1.8973677158355713,-1.0435383319854736,-0.06954922527074814,0.16334164142608643,-0.34749219467124864,-0.7530940244640285,-0.07090800453816083,0.002219945057700086,0.08711284377920342,0.06815153949628922,-0.009005262,-1.7033263,1.6490782,-1.5676676,-1.5784252,0.070734255,-0.009005262,-1.7033263,1.6490782,-1.5676676,-1.5784252,0.070734255,-0.0081675685942173,-1.733388066291809,1.6564563512802124,-1.5612034797668457,-1.5731257200241089,0.062224794179201126,-0.020942317,0.7515444,-0.184454,-0.1616045,-0.13248727,0.21273647,0.45000648,1.0,0.05000000074505806,0.025,0.05000000074505806,0.00264705,10.5882,0.27423305673821247,0.12821208206134954,0.17772286248952815,0.42024479778568646,0.08529383360835377,0.04330160028988264,0.3,-0.2,0.3,0.40217590213362897,5.760299973189831e-05,7.409098907373846e-05,0.0001085250114556402,0.0003468180075287819,0.00021950900554656982,0.00011937698582187295,0.0013277319958433509,0.01850141299655661,0.01982914499239996,50.43081788868235,1
94,2.000624306005193,-0.008223835621969044,-1.7306353054442347,1.6558564344989222,-1.5617522413707157,-1.5736687819110315,0.0629994347691536,-0.20823484659194946,-0.5061084032058716,-1.5180271863937378,-0.6568937301635742,-0.16083234548568726,0.22113445401191711,-0.06232956051826477,-0.8042479157447815,-1.8964836597442627,-1.041418433189392,-0.07013474404811859,0.163202166557312,-0.23110901811228535,-0.701442869646579,-0.12376485850390653,0.010266480044630091,0.0793348290537382,0.07031451824587906,-0.009081627,-1.7005913,1.6483386,-1.5683335,-1.5788726,0.07150667,-0.009081627,-1.7005913,1.6483386,-1.5683335,-1.5788726,0.07150667,-0.00822383537888527,-1.7306352853775024,1.6558564901351929,-1.561752200126648,-1.5736688375473022,0.0629994347691536,-0.021444798,0.7511004,-0.18794855,-0.1645315,-0.13009319,0.21268085,0.44848055,1.0,0.05000000074505806,0.025,0.05000000074505806,0.00264705,10.5882,0.2745652360127367,0.12806517488291733,0.1772134107925741,0.4202195371164013,0.08534113443393361,0.04332052248130715,0.3,-0.2,0.3,0.4021898298540375,6.288400618359447e-05,8.086100569926202e-05,0.00011678700684569776,0.0003277460054960102,0.00022940599592402577,0.0001207970199175179,0.0013629739987663925,0.018424262991175056,0.019787236989941448,50.537626880818955,1
